govpackpub_id,govpack_id,fec_id,usio_id,opensecrets_id,district_ocd_id,openstates_id,committee_id,Name,name_first,name_middle,name_last,nickname,name_prefix,name_suffix,party,state,status,district,ethnicity,race,gender,education,occupation,Office,email_official,email_other,email_campaign,Bio,date_of_birth,date_of_death,Image,website_campaign,website_official,website_personal,address_capitol,phone_capitol,fax_capitol,address_district,phone_district,fax_district,contact_form_url,address_campaign,phone_campaign,date_assumed_office,appointed_by,appointed_data,confirmed_date,term_end_data,congress_year,twitter_official,twitter_personal,twitter_campaign,instagram_official,instagram_personal,instagram_campaign,facebook_official,facebook_personal,facebook_campaign,linkedin,rumble,gab,RSS,thomas ID,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,google_entity_id,Ballotpedia URL,propublica URL,Ballotpedia Office ID,State
,,,,,ocd-division/country:us/state:ca/cd:46,,,Christopher Gonzales,Christopher,,Gonzales,,,,Republican Party,,,California District 46,,,Male,,,U.S. House California District 46,n/a,catholicattorney@sbcglobal.net,chris@gonzalesforcongress.com,,,,,https://gonzalesforcongress.com/,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,"1820 East 17th Street, Santa Ana, CA 92705",949-590-2244,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,https://www.twitter.com/gonzalesforCA45,n/a,,https://www.instagram.com/gonzales4congress/,n/a,https://www.facebook.com/christopher.gonzales.9693,https://www.facebook.com/gonzalesforcongress,https://www.linkedin.com/in/christopher-gonzales-8336684/,,,,,,,,,321606,,,,,https://ballotpedia.org/Christopher_Gonzales,,6069,CA
,,,,,ocd-division/country:us/state:ca/cd:46,,,Lou Correa,Lou,,Correa,,,,Democratic Party,,,California District 46,,,Male,,,U.S. House California District 46,,loucorrea34@gmail.com,contact@loucorrea.com,,,,,https://www.loucorrea.com,,,,,,,,,,"P.O. BOX 1107, ANAHEIM, CA 92815",714-953-5456,,,,,,,,,https://www.twitter.com/voteloucorrea,,,https://www.instagram.com/voteloucorrea/,,https://www.facebook.com/loucorrea,https://www.facebook.com/VoteLouCorrea,https://www.linkedin.com/in/lou-correa-02353b8b/,,,,,,,,,35465,,,,,https://ballotpedia.org/Lou_Correa,,6069,CA
,,,,,ocd-division/country:us/state:ca/cd:46,,,Christopher Gonzales,Christopher,,Gonzales,,,,Republican Party,,,California District 46,,,Male,,,U.S. House California District 46,n/a,catholicattorney@sbcglobal.net,chris@gonzalesforcongress.com,,,,,https://gonzalesforcongress.com/,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,"1820 East 17th Street, Santa Ana, CA 92705",949-590-2244,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,https://www.twitter.com/gonzalesforCA45,n/a,,https://www.instagram.com/gonzales4congress/,n/a,https://www.facebook.com/christopher.gonzales.9693,https://www.facebook.com/gonzalesforcongress,https://www.linkedin.com/in/christopher-gonzales-8336684/,,,,,,,,,321606,,,,,https://ballotpedia.org/Christopher_Gonzales,,6069,CA
,,,,,ocd-division/country:us/state:ca/cd:47,,,Katie Porter,Katie,,Porter,,,,Democratic Party,,,California District 47,,,Female,,,U.S. House California District 47,,,info@katieporter.com,,,,,https://katieporter.com/,,,,,,,,,,"PO BOX 5176, Irvine, CA 92616",,,,,,,,,,https://www.twitter.com/katieporteroc,,,https://www.instagram.com/katieporteroc/,,,https://www.facebook.com/katieporteroc,,,,,,,,,,102420,,,,,https://ballotpedia.org/Katie_Porter,,4008,CA
,,,,,ocd-division/country:us/state:ca/cd:47,,,Scott Baugh,Scott,,Baugh,,,,Republican Party,,,California District 47,,,Male,,,U.S. House California District 47,n/a,,,,,,,https://baughforcongress.com/,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,"3900 Campus Drive, Newport Beach, CA, 92660",949-447-4681,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.twitter.com/ScottRBaugh,https://www.twitter.com/ScottBaughCA47,n/a,,,n/a,,https://www.facebook.com/ScottBaughForCongress,,,,,,,,,,290374,,,,,https://ballotpedia.org/Scott_Baugh,,4008,CA
,,,,,ocd-division/country:us/state:ca/cd:47,,,Katie Porter,Katie,,Porter,,,,Democratic Party,,,California District 47,,,Female,,,U.S. House California District 47,,,info@katieporter.com,,,,,https://katieporter.com/,,,,,,,,,,"PO BOX 5176, Irvine, CA 92616",,,,,,,,,,https://www.twitter.com/katieporteroc,,,https://www.instagram.com/katieporteroc/,,,https://www.facebook.com/katieporteroc,,,,,,,,,,102420,,,,,https://ballotpedia.org/Katie_Porter,,4008,CA
,,,,,ocd-division/country:us/state:ca/cd:47,,,Scott Baugh,Scott,,Baugh,,,,Republican Party,,,California District 47,,,Male,,,U.S. House California District 47,n/a,,,,,,,https://baughforcongress.com/,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,"3900 Campus Drive, Newport Beach, CA, 92660",949-447-4681,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.twitter.com/ScottRBaugh,https://www.twitter.com/ScottBaughCA47,n/a,,,n/a,,https://www.facebook.com/ScottBaughForCongress,,,,,,,,,,290374,,,,,https://ballotpedia.org/Scott_Baugh,,4008,CA
,,,,,ocd-division/country:us/state:ca/cd:48,,,Darrell Issa,Darrell,,Issa,,,,Republican Party,,,California District 48,,,Male,,,U.S. House California District 48,,,john@darrellissa.com,,,,,https://darrellissa.com/,,,,,,,,,,"PO Box 463007, Escondido, CA 92046",760-598-3535,,,,,,,,,https://www.twitter.com/DarrellIssa,,,https://www.instagram.com/darrellissa/,,,https://www.facebook.com/darrellissa,https://www.linkedin.com/in/darrell-issa-624257139/,,,,,,,,,11855,,,,,https://ballotpedia.org/Darrell_Issa,,939,CA
,,,,,ocd-division/country:us/state:ca/cd:48,,,Stephen Houlahan,Stephen,,Houlahan,,,,Democratic Party,,,California District 48,,,Male,,,U.S. House California District 48,n/a,stephen_houlahan@yahoo.com,info@stephenhoulahanforcongress.com,,,,,https://electhoulahan.com,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,"P.O. Box 710175, Santee CA 92072",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.twitter.com/SteveHoulahanRN,https://www.twitter.com/electhoulahan,n/a,,https://www.instagram.com/electhoulahan,n/a,https://www.facebook.com/stephen.houlahan,https://www.facebook.com/profile.php?id=100062478170616,https://www.linkedin.com/in/stephen-houlahan-rn-msn-mba-ccs-ccds-658a9342/,,,,,,,,,337282,,,,,https://ballotpedia.org/Stephen_Houlahan,,939,CA
,,,,,ocd-division/country:us/state:ca/cd:48,,,Darrell Issa,Darrell,,Issa,,,,Republican Party,,,California District 48,,,Male,,,U.S. House California District 48,,,john@darrellissa.com,,,,,https://darrellissa.com/,,,,,,,,,,"PO Box 463007, Escondido, CA 92046",760-598-3535,,,,,,,,,https://www.twitter.com/DarrellIssa,,,https://www.instagram.com/darrellissa/,,,https://www.facebook.com/darrellissa,https://www.linkedin.com/in/darrell-issa-624257139/,,,,,,,,,11855,,,,,https://ballotpedia.org/Darrell_Issa,,939,CA
,,,,,ocd-division/country:us/state:ca/cd:48,,,Stephen Houlahan,Stephen,,Houlahan,,,,Democratic Party,,,California District 48,,,Male,,,U.S. House California District 48,n/a,stephen_houlahan@yahoo.com,info@stephenhoulahanforcongress.com,,,,,https://electhoulahan.com,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,"P.O. Box 710175, Santee CA 92072",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,https://www.twitter.com/SteveHoulahanRN,https://www.twitter.com/electhoulahan,n/a,,https://www.instagram.com/electhoulahan,n/a,https://www.facebook.com/stephen.houlahan,https://www.facebook.com/profile.php?id=100062478170616,https://www.linkedin.com/in/stephen-houlahan-rn-msn-mba-ccs-ccds-658a9342/,,,,,,,,,337282,,,,,https://ballotpedia.org/Stephen_Houlahan,,939,CA
,,,,,ocd-division/country:us/state:ca/cd:49,,,Mike Levin,Mike,,Levin,,,,Democratic Party,,,California District 49,,,Male,,,U.S. House California District 49,,,mike@mikelevin.org,,,,,https://www.mikelevin.org/,,,,,,,,,,"PO Box 2112, Capistrano Beach, CA 92624",831-521-6995,,,,,,,,,,,,,,https://www.facebook.com/MikeLevinCA,https://www.facebook.com/mikelevin,https://www.linkedin.com/in/mikelevin/,,,,,,,,,97445,,,,,https://ballotpedia.org/Mike_Levin,,7608,CA
,,,,,ocd-division/country:us/state:ca/cd:49,,,Brian Maryott,Brian,,Maryott,,,,Republican Party,,,California District 49,,,Male,,,U.S. House California District 49,n/a,,info@maryottforcongress.com,,,,,https://maryottforcongress.com/,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,"401 N Coast Hwy, Suite K, Oceanside, CA 92054",760-529-9341,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,https://www.twitter.com/brianlmaryott,n/a,,https://www.instagram.com/maryottforcongress,n/a,,https://www.facebook.com/maryottforcongress,https://www.linkedin.com/company/maryott-for-congress/,,,,,,,,,293518,,,,,https://ballotpedia.org/Brian_Maryott,,7608,CA
,,,,,ocd-division/country:us/state:ca/cd:49,,,Mike Levin,Mike,,Levin,,,,Democratic Party,,,California District 49,,,Male,,,U.S. House California District 49,,,mike@mikelevin.org,,,,,https://www.mikelevin.org/,,,,,,,,,,"PO Box 2112, Capistrano Beach, CA 92624",831-521-6995,,,,,,,,,,,,,,https://www.facebook.com/MikeLevinCA,https://www.facebook.com/mikelevin,https://www.linkedin.com/in/mikelevin/,,,,,,,,,97445,,,,,https://ballotpedia.org/Mike_Levin,,7608,CA
,,,,,ocd-division/country:us/state:ca/cd:49,,,Brian Maryott,Brian,,Maryott,,,,Republican Party,,,California District 49,,,Male,,,U.S. House California District 49,n/a,,info@maryottforcongress.com,,,,,https://maryottforcongress.com/,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,"401 N Coast Hwy, Suite K, Oceanside, CA 92054",760-529-9341,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,https://www.twitter.com/brianlmaryott,n/a,,https://www.instagram.com/maryottforcongress,n/a,,https://www.facebook.com/maryottforcongress,https://www.linkedin.com/company/maryott-for-congress/,,,,,,,,,293518,,,,,https://ballotpedia.org/Brian_Maryott,,7608,CA
,,,,,ocd-division/country:us/state:ca/cd:5,,,Mike Barkley,Mike,,Barkley,,,,Democratic Party,,,California District 5,,,Male,,,U.S. House California District 5,n/a,,mjbarkl@inreach.com,,,,,http://www.mjbarkl.com/,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,"167 N. Sheridan Avenue, Manteca, CA 9533",209-823-4817,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,https://www.twitter.com/mjbarkl,n/a,,,n/a,,https://www.facebook.com/mjbarkl,https://www.linkedin.com/in/mike-barkley-b5435447/,,,,,,,,,40426,,,,,https://ballotpedia.org/Mike_Barkley,,6404,CA
,,,,,ocd-division/country:us/state:ca/cd:5,,,Tom McClintock,Tom,,McClintock,,,,Republican Party,,,California District 5,,,Male,,,U.S. House California District 5,,,,,,,,http://www.tommcclintock.com,,,,,,,,,,"PO Box 1198, Rocklin, CA 95677",916-787-0112,,,,,,,,,https://www.twitter.com/tommcclintock,,,,,,https://www.facebook.com/jointom,https://www.linkedin.com/in/tom-mcclintock-00746b1a0/,,,,,,,,,55907,,,,,https://ballotpedia.org/Tom_McClintock,,6404,CA
,,,,,ocd-division/country:us/state:ca/cd:5,,,Mike Barkley,Mike,,Barkley,,,,Democratic Party,,,California District 5,,,Male,,,U.S. House California District 5,n/a,,mjbarkl@inreach.com,,,,,http://www.mjbarkl.com/,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,"167 N. Sheridan Avenue, Manteca, CA 9533",209-823-4817,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,https://www.twitter.com/mjbarkl,n/a,,,n/a,,https://www.facebook.com/mjbarkl,https://www.linkedin.com/in/mike-barkley-b5435447/,,,,,,,,,40426,,,,,https://ballotpedia.org/Mike_Barkley,,6404,CA
,,,,,ocd-division/country:us/state:ca/cd:5,,,Tom McClintock,Tom,,McClintock,,,,Republican Party,,,California District 5,,,Male,,,U.S. House California District 5,,,,,,,,http://www.tommcclintock.com,,,,,,,,,,"PO Box 1198, Rocklin, CA 95677",916-787-0112,,,,,,,,,https://www.twitter.com/tommcclintock,,,,,,https://www.facebook.com/jointom,https://www.linkedin.com/in/tom-mcclintock-00746b1a0/,,,,,,,,,55907,,,,,https://ballotpedia.org/Tom_McClintock,,6404,CA
,,,,,ocd-division/country:us/state:ca/cd:50,,,Scott Peters,Scott,,Peters,,,,Democratic Party,,,California District 50,,,Male,,,U.S. House California District 50,,,getinvolved@scottpeters.com,,,,,https://scottpeters.com/,,,,,,,,,,"PO Box 22074, San Diego, CA 92192",858-848-7515,,,,,,,,,https://www.twitter.com/ScottPetersCA50,,,https://www.instagram.com/scottpetersca50/,,,https://www.facebook.com/scottpeterssandiego,https://www.linkedin.com/in/scott-peters-50580aa/,,,,,,,,,50586,,,,,https://ballotpedia.org/Scott_Peters,,13984,CA
,,,,,ocd-division/country:us/state:ca/cd:50,,,Corey Gustafson,Corey,,Gustafson,,,,Republican Party,,,California District 50,,,,,,U.S. House California District 50,n/a,,,,,,,https://www.coreyforsandiego.com/,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,"P.O. Box 28363, San Diego, CA 92128",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,https://www.twitter.com/CoreyCA50,n/a,,https://www.instagram.com/coreyforcongress/,n/a,,https://www.facebook.com/CoreyforCongress/,,,,,,,,,,349709,,,,,https://ballotpedia.org/Corey_Gustafson,,13984,CA
,,,,,ocd-division/country:us/state:ca/cd:50,,,Scott Peters,Scott,,Peters,,,,Democratic Party,,,California District 50,,,Male,,,U.S. House California District 50,,,getinvolved@scottpeters.com,,,,,https://scottpeters.com/,,,,,,,,,,"PO Box 22074, San Diego, CA 92192",858-848-7515,,,,,,,,,https://www.twitter.com/ScottPetersCA50,,,https://www.instagram.com/scottpetersca50/,,,https://www.facebook.com/scottpeterssandiego,https://www.linkedin.com/in/scott-peters-50580aa/,,,,,,,,,50586,,,,,https://ballotpedia.org/Scott_Peters,,13984,CA
,,,,,ocd-division/country:us/state:ca/cd:50,,,Corey Gustafson,Corey,,Gustafson,,,,Republican Party,,,California District 50,,,,,,U.S. House California District 50,n/a,,,,,,,https://www.coreyforsandiego.com/,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,"P.O. Box 28363, San Diego, CA 92128",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,https://www.twitter.com/CoreyCA50,n/a,,https://www.instagram.com/coreyforcongress/,n/a,,https://www.facebook.com/CoreyforCongress/,,,,,,,,,,349709,,,,,https://ballotpedia.org/Corey_Gustafson,,13984,CA
,,,,,ocd-division/country:us/state:ca/cd:51,,,Sara Jacobs,Sara,,Jacobs,,,,Democratic Party,,,California District 51,,,Female,,,U.S. House California District 51,,,info@sarajacobsforca.com,,,,,https://sarajacobsforca.com/,,,,,,,,,,"PO Box 120085, San Diego, CA 92112",619-259-0215,,,,,,,,,https://www.twitter.com/SaraJacobsCA,,,https://www.instagram.com/sarajacobsca/,,,https://www.facebook.com/SaraJacobsCA/,,,,,,,,,,292081,,,,,https://ballotpedia.org/Sara_Jacobs,,12426,CA
,,,,,ocd-division/country:us/state:ca/cd:51,,,Stan Caplan,Stan,,Caplan,,,,Republican Party,,,California District 51,,,Male,,,U.S. House California District 51,n/a,,,,,,,https://www.caplanforcongress.com/,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,"970 Seacoast Drive Suite 7, Imperial Beach, CA 91932",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,n/a,,,n/a,,https://www.facebook.com/caplanforcongress,,,,,,,,,,343091,,,,,https://ballotpedia.org/Stan_Caplan,,12426,CA
,,,,,ocd-division/country:us/state:ca/cd:51,,,Sara Jacobs,Sara,,Jacobs,,,,Democratic Party,,,California District 51,,,Female,,,U.S. House California District 51,,,info@sarajacobsforca.com,,,,,https://sarajacobsforca.com/,,,,,,,,,,"PO Box 120085, San Diego, CA 92112",619-259-0215,,,,,,,,,https://www.twitter.com/SaraJacobsCA,,,https://www.instagram.com/sarajacobsca/,,,https://www.facebook.com/SaraJacobsCA/,,,,,,,,,,292081,,,,,https://ballotpedia.org/Sara_Jacobs,,12426,CA
,,,,,ocd-division/country:us/state:ca/cd:51,,,Stan Caplan,Stan,,Caplan,,,,Republican Party,,,California District 51,,,Male,,,U.S. House California District 51,n/a,,,,,,,https://www.caplanforcongress.com/,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,"970 Seacoast Drive Suite 7, Imperial Beach, CA 91932",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,n/a,,,n/a,,https://www.facebook.com/caplanforcongress,,,,,,,,,,343091,,,,,https://ballotpedia.org/Stan_Caplan,,12426,CA
,,,,,ocd-division/country:us/state:ca/cd:52,,,Juan Vargas,Juan,,Vargas,,,,Democratic Party,,,California District 52,,,Male,,,U.S. House California District 52,,lcohen03@att.net,info@votevargas.com,,,,,https://www.votevargas.com,,,,,,,,,,"374 N COAST HWY 101, STE 2, ENCINITAS, CA 92024",619-804-6200,,,,,,,,,https://www.twitter.com/JuanVargas4CA,,,,,,https://www.facebook.com/juanvargas4ca,,,,,,,,,,30185,,,,,https://ballotpedia.org/Juan_Vargas,,1500,CA
,,,,,ocd-division/country:us/state:ca/cd:52,,,Tyler Geffeney,Tyler,,Geffeney,,,,Republican Party,,,California District 52,,,Male,,,U.S. House California District 52,n/a,,tyler@tyler4congress.com,,,,,https://tyler4congress.com/,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,442-444-0078,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,n/a,,https://www.instagram.com/tyler.geffeney/,n/a,,https://www.facebook.com/tyler4congress,,,,,,,,,,352152,,,,,https://ballotpedia.org/Tyler_Geffeney,,1500,CA
,,,,,ocd-division/country:us/state:ca/cd:52,,,Juan Vargas,Juan,,Vargas,,,,Democratic Party,,,California District 52,,,Male,,,U.S. House California District 52,,lcohen03@att.net,info@votevargas.com,,,,,https://www.votevargas.com,,,,,,,,,,"374 N COAST HWY 101, STE 2, ENCINITAS, CA 92024",619-804-6200,,,,,,,,,https://www.twitter.com/JuanVargas4CA,,,,,,https://www.facebook.com/juanvargas4ca,,,,,,,,,,30185,,,,,https://ballotpedia.org/Juan_Vargas,,1500,CA
,,,,,ocd-division/country:us/state:ca/cd:52,,,Tyler Geffeney,Tyler,,Geffeney,,,,Republican Party,,,California District 52,,,Male,,,U.S. House California District 52,n/a,,tyler@tyler4congress.com,,,,,https://tyler4congress.com/,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,,442-444-0078,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,n/a,,https://www.instagram.com/tyler.geffeney/,n/a,,https://www.facebook.com/tyler4congress,,,,,,,,,,352152,,,,,https://ballotpedia.org/Tyler_Geffeney,,1500,CA
,,,,,ocd-division/country:us/state:ca/cd:6,,,Ami Bera,Ami,,Bera,,,,Democratic Party,,,California District 6,,,Male,,,U.S. House California District 6,,,info@beraforcongress.com,,,,,https://beraforcongress.com,,,,,,,,,,"PO Box 582496, Elk Grove, CA 95758",916-235-3778,,,,,,,,,https://www.twitter.com/BeraForCongress,,,,,,https://www.facebook.com/BeraForCongress,,,,,,,,,,1328,,,,,https://ballotpedia.org/Ami_Bera,,17941,CA
,,,,,ocd-division/country:us/state:ca/cd:6,,,Tamika Hamilton,Tamika,,Hamilton,,,,Republican Party,,,California District 6,,,Female,,,U.S. House California District 6,n/a,,,,,,,https://votetamika.org/,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,"2 Civic Center Drive #4338, San Rafael, CA 94913-5703",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,https://www.twitter.com/TamikaGHamilton,n/a,,https://www.instagram.com/tamikaforcongress/,n/a,https://www.facebook.com/tamika.hamilton.988,https://www.facebook.com/TamikaforCongress,,,,,,,,,,320090,,,,,https://ballotpedia.org/Tamika_Hamilton,,17941,CA
,,,,,ocd-division/country:us/state:ca/cd:6,,,Ami Bera,Ami,,Bera,,,,Democratic Party,,,California District 6,,,Male,,,U.S. House California District 6,,,info@beraforcongress.com,,,,,https://beraforcongress.com,,,,,,,,,,"PO Box 582496, Elk Grove, CA 95758",916-235-3778,,,,,,,,,https://www.twitter.com/BeraForCongress,,,,,,https://www.facebook.com/BeraForCongress,,,,,,,,,,1328,,,,,https://ballotpedia.org/Ami_Bera,,17941,CA
,,,,,ocd-division/country:us/state:ca/cd:6,,,Tamika Hamilton,Tamika,,Hamilton,,,,Republican Party,,,California District 6,,,Female,,,U.S. House California District 6,n/a,,,,,,,https://votetamika.org/,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,"2 Civic Center Drive #4338, San Rafael, CA 94913-5703",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,https://www.twitter.com/TamikaGHamilton,n/a,,https://www.instagram.com/tamikaforcongress/,n/a,https://www.facebook.com/tamika.hamilton.988,https://www.facebook.com/TamikaforCongress,,,,,,,,,,320090,,,,,https://ballotpedia.org/Tamika_Hamilton,,17941,CA
,,,,,ocd-division/country:us/state:ca/cd:7,,,Doris Matsui,Doris,,Matsui,,,,Democratic Party,,,California District 7,,,Female,,,U.S. House California District 7,,,Sacramento4Doris@gmail.com,,,,,https://www.matsuiforcongress.com,,,,,,,,,,"P.O. Box 1738, Sacramento, CA 95812",916-551-1429,,,,,,,,,https://www.twitter.com/Matsui4Congress,,,,,,https://www.facebook.com/Matsui4Congress,,,,,,,,,,15403,,,,,https://ballotpedia.org/Doris_Matsui,,4608,CA
,,,,,ocd-division/country:us/state:ca/cd:7,,,Max Semenenko,Max,,Semenenko,,,,Republican Party,,,California District 7,,,,,,U.S. House California District 7,n/a,,info@max.vote,,,,,https://max.vote/,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,P.O. Box 2118 North Highlands CA 95660,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,n/a,,,n/a,,https://www.facebook.com/MaxSemenenkoPage,https://www.linkedin.com/in/mdiplus/,,,,,,,,,344038,,,,,https://ballotpedia.org/Max_Semenenko,,4608,CA
,,,,,ocd-division/country:us/state:ca/cd:7,,,Doris Matsui,Doris,,Matsui,,,,Democratic Party,,,California District 7,,,Female,,,U.S. House California District 7,,,Sacramento4Doris@gmail.com,,,,,https://www.matsuiforcongress.com,,,,,,,,,,"P.O. Box 1738, Sacramento, CA 95812",916-551-1429,,,,,,,,,https://www.twitter.com/Matsui4Congress,,,,,,https://www.facebook.com/Matsui4Congress,,,,,,,,,,15403,,,,,https://ballotpedia.org/Doris_Matsui,,4608,CA
,,,,,ocd-division/country:us/state:ca/cd:7,,,Max Semenenko,Max,,Semenenko,,,,Republican Party,,,California District 7,,,,,,U.S. House California District 7,n/a,,info@max.vote,,,,,https://max.vote/,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,P.O. Box 2118 North Highlands CA 95660,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,n/a,,,n/a,,https://www.facebook.com/MaxSemenenkoPage,https://www.linkedin.com/in/mdiplus/,,,,,,,,,344038,,,,,https://ballotpedia.org/Max_Semenenko,,4608,CA
,,,,,ocd-division/country:us/state:ca/cd:8,,,John Garamendi,John,,Garamendi,,,,Democratic Party,,,California District 8,,,Male,,,U.S. House California District 8,,,jgaramendi@garamendi.org,,,,,https://www.garamendi.org,,,,,,,,,,"PO BOX 2978, FAIRFIELD, CA 94533",916-776-1838,,,,,,,,,https://www.twitter.com/JohnGaramendi,,,https://www.instagram.com/john.garamendi/,,https://www.facebook.com/garamendi,https://www.facebook.com/johngaramendi,https://www.linkedin.com/in/john-garamendi-790b18b/,,,,,,,,,27774,,,,,https://ballotpedia.org/John_Garamendi,,3132,CA
,,,,,ocd-division/country:us/state:ca/cd:8,,,Rudy Recile,Rudy,,Recile,,,,Republican Party,,,California District 8,,,Male,,,U.S. House California District 8,n/a,,,,,,,https://www.rudyforuscongress.com,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,"607 Elmira Road Suite 288, Vacaville, CA 95687",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,https://www.twitter.com/Rudy4USCongress,n/a,,,n/a,,https://www.facebook.com/rudyforuscongress/,,,,,,,,,,352097,,,,,https://ballotpedia.org/Rudy_Recile,,3132,CA
,,,,,ocd-division/country:us/state:ca/cd:8,,,John Garamendi,John,,Garamendi,,,,Democratic Party,,,California District 8,,,Male,,,U.S. House California District 8,,,jgaramendi@garamendi.org,,,,,https://www.garamendi.org,,,,,,,,,,"PO BOX 2978, FAIRFIELD, CA 94533",916-776-1838,,,,,,,,,https://www.twitter.com/JohnGaramendi,,,https://www.instagram.com/john.garamendi/,,https://www.facebook.com/garamendi,https://www.facebook.com/johngaramendi,https://www.linkedin.com/in/john-garamendi-790b18b/,,,,,,,,,27774,,,,,https://ballotpedia.org/John_Garamendi,,3132,CA
,,,,,ocd-division/country:us/state:ca/cd:8,,,Rudy Recile,Rudy,,Recile,,,,Republican Party,,,California District 8,,,Male,,,U.S. House California District 8,n/a,,,,,,,https://www.rudyforuscongress.com,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,"607 Elmira Road Suite 288, Vacaville, CA 95687",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,https://www.twitter.com/Rudy4USCongress,n/a,,,n/a,,https://www.facebook.com/rudyforuscongress/,,,,,,,,,,352097,,,,,https://ballotpedia.org/Rudy_Recile,,3132,CA
,,,,,ocd-division/country:us/state:ca/cd:9,,,Josh Harder,Josh,,Harder,,,,Democratic Party,,,California District 9,,,Male,,,U.S. House California District 9,,,contact@harderforcongress.com,,,,,https://www.harderforcongress.com/,,,,,,,,,,"PO Box 4426, Modesto, CA 95352",209-214-8089,,,,,,,,,https://www.twitter.com/JoshHarder,,,https://www.instagram.com/harderforcongress/,,https://www.facebook.com/profile.php?id=209113,https://www.facebook.com/harderforcongress/,https://www.linkedin.com/in/joshharder/,,,,,,,,,287645,,,,,https://ballotpedia.org/Josh_Harder,,1295,CA
,,,,,ocd-division/country:us/state:ca/cd:9,,,Tom Patti,Tom,,Patti,,,,Republican Party,,,California District 9,,,Male,,,U.S. House California District 9,n/a,,,,,,,https://www.tompattiforcongress.com/,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,,"PO Box 730, Hilmar, CA 95324",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,https://www.twitter.com/SupeTomPatti,n/a,https://www.instagram.com/tompattisj/,,n/a,https://www.facebook.com/profile.php?id=100002120829927,https://www.facebook.com/tompattistockton/,https://www.linkedin.com/in/tom-patti-250a7940/,,,,,,,,,291092,,,,,https://ballotpedia.org/Tom_Patti,,1295,CA
,,,,,ocd-division/country:us/state:ca/cd:9,,,Josh Harder,Josh,,Harder,,,,Democratic Party,,,California District 9,,,Male,,,U.S. House California District 9,,,contact@harderforcongress.com,,,,,https://www.harderforcongress.com/,,,,,,,,,,"PO Box 4426, Modesto, CA 95352",209-214-8089,,,,,,,,,https://www.twitter.com/JoshHarder,,,https://www.instagram.com/harderforcongress/,,https://www.facebook.com/profile.php?id=209113,https://www.facebook.com/harderforcongress/,https://www.linkedin.com/in/joshharder/,,,,,,,,,287645,,,,,https://ballotpedia.org/Josh_Harder,,1295,CA
